group_id,time_bin,focal_stance_revealed,stance_in_this_window,initial_alignment,post_stance_differences,time_seconds,matchedQuestion,matchedDomain,matchedTolerance,stance,pct_expect_commonality,post_stance_shared_reality,post_stance_shared_reality_agree_count,post_stance_shared_reality_confidence,post_stance_topic_scope,post_stance_topic_scope_agree_count,post_stance_topic_scope_confidence,post_stance_inner_state_dimension,post_stance_inner_state_dimension_agree_count,post_stance_inner_state_dimension_confidence,conversational_goal,conversational_goal_agree_count,conversational_goal_confidence
nervous-ivory,7,False,False,unclear,False,120,Do you feel like the country is moving in the right direction?,politics,2,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
nervous-ivory,8,False,False,not_discussed,False,135,Do you feel like the country is moving in the right direction?,politics,2,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
nervous-tan,1,False,False,not_discussed,False,30,Do you attend live music concerts?,preferences,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
nervous-tan,2,False,False,not_discussed,False,45,Do you attend live music concerts?,preferences,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
nervous-tan,3,True,True,agreement,False,60,Do you attend live music concerts?,preferences,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
nervous-tan,4,True,False,disagreement,False,75,Do you attend live music concerts?,preferences,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
nervous-tan,6,True,False,unclear,False,105,Do you attend live music concerts?,preferences,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
nervous-tan,7,True,False,unclear,False,120,Do you attend live music concerts?,preferences,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
nervous-tan,8,True,False,agreement,False,135,Do you attend live music concerts?,preferences,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
nervous-tan,9,True,False,disagreement,False,150,Do you attend live music concerts?,preferences,0,shared,0.5,False,2,majority,none,2,majority,none,2,majority,sharing_experience,3,unanimous
nervous-tan,10,True,False,unclear,False,165,Do you attend live music concerts?,preferences,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
noble-pink,1,False,False,not_discussed,False,30,Are you a parent or caregiver?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
noble-pink,2,False,False,not_discussed,False,45,Are you a parent or caregiver?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
noble-pink,3,False,False,not_discussed,False,60,Are you a parent or caregiver?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,2,majority
noble-pink,4,False,False,not_discussed,False,75,Are you a parent or caregiver?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
noble-pink,5,True,True,agreement,False,90,Are you a parent or caregiver?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
noble-pink,6,True,False,agreement,True,105,Are you a parent or caregiver?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,2,majority
noble-pink,7,True,False,agreement,False,120,Are you a parent or caregiver?,identity,0,shared,1.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
noble-pink,8,True,False,agreement,False,135,Are you a parent or caregiver?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
noble-pink,9,True,False,agreement,False,150,Are you a parent or caregiver?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
noble-pink,10,True,False,agreement,False,165,Are you a parent or caregiver?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
noble-pink,11,True,False,agreement,False,180,Are you a parent or caregiver?,identity,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
nosy-azure,0,True,True,agreement,False,15,Do you eat breakfast?,arbitrary,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
nosy-azure,1,True,False,agreement,False,30,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
nosy-azure,2,True,False,agreement,False,45,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,2,majority
nosy-azure,3,True,False,agreement,False,60,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
nosy-azure,5,True,False,agreement,False,90,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
nosy-azure,6,True,False,agreement,False,105,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
nosy-azure,8,True,False,agreement,False,135,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
nosy-azure,11,True,False,agreement,False,180,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,rapport_only,2,majority,none,3,unanimous,rapport_building,3,unanimous
nosy-blue,0,False,False,not_discussed,False,15,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
nosy-blue,1,False,False,not_discussed,False,30,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
nosy-blue,2,False,False,not_discussed,False,45,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
nosy-blue,3,False,False,not_discussed,False,60,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
nosy-blue,4,True,True,disagreement,True,75,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
nosy-blue,5,True,False,disagreement,False,90,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
nosy-blue,6,True,False,disagreement,False,105,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,sharing_experience,2,majority
nosy-blue,7,True,False,disagreement,False,120,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
nosy-blue,8,True,False,disagreement,False,135,Are you married or dating someone?,identity,4,opposing,0.0,True,3,unanimous,related_subtopic,3,unanimous,shared_beliefs,3,unanimous,finding_commonality,3,unanimous
nosy-blue,9,True,False,disagreement,False,150,Are you married or dating someone?,identity,4,opposing,0.0,True,3,unanimous,different_topic,3,unanimous,shared_feelings,3,unanimous,rapport_building,3,unanimous
nosy-blue,10,True,False,disagreement,False,165,Are you married or dating someone?,identity,4,opposing,0.0,True,3,unanimous,different_topic,3,unanimous,shared_thoughts,3,unanimous,rapport_building,3,unanimous
nosy-blue,11,True,False,disagreement,False,180,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
nosy-blush,1,False,False,not_discussed,False,30,Do you feel like an outsider in your local community?,identity,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
nosy-blush,2,True,True,agreement,True,45,Do you feel like an outsider in your local community?,identity,0,shared,0.5,True,3,unanimous,same_values,3,unanimous,shared_feelings,3,unanimous,stance_sharing,3,unanimous
nosy-blush,3,True,False,agreement,False,60,Do you feel like an outsider in your local community?,identity,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,2,majority
nosy-blush,4,True,False,agreement,False,75,Do you feel like an outsider in your local community?,identity,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
nosy-blush,6,True,False,agreement,True,105,Do you feel like an outsider in your local community?,identity,0,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
nosy-blush,10,True,False,agreement,False,165,Do you feel like an outsider in your local community?,identity,0,shared,0.5,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,exploring_nuance,3,unanimous
nosy-blush,11,True,False,agreement,False,180,Do you feel like an outsider in your local community?,identity,0,shared,0.5,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,exploring_nuance,3,unanimous
nutty-apricot,0,False,False,unclear,False,15,Do you prefer TV shows over movies?,preferences,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
nutty-apricot,2,True,True,agreement,False,45,Do you prefer TV shows over movies?,preferences,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
nutty-apricot,3,True,False,agreement,False,60,Do you prefer TV shows over movies?,preferences,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
nutty-apricot,4,True,False,agreement,False,75,Do you prefer TV shows over movies?,preferences,0,shared,1.0,True,2,majority,same_values,2,majority,shared_thoughts,2,majority,finding_commonality,2,majority
nutty-apricot,7,True,False,agreement,False,120,Do you prefer TV shows over movies?,preferences,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
nutty-apricot,8,True,False,agreement,False,135,Do you prefer TV shows over movies?,preferences,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,exploring_nuance,3,unanimous
nutty-apricot,9,True,False,agreement,False,150,Do you prefer TV shows over movies?,preferences,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
nutty-apricot,10,True,False,agreement,True,165,Do you prefer TV shows over movies?,preferences,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,2,majority
nutty-apricot,11,True,False,agreement,False,180,Do you prefer TV shows over movies?,preferences,0,shared,1.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
obnoxious-emerald,1,False,False,not_discussed,False,30,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
obnoxious-emerald,2,False,False,unclear,False,45,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
obnoxious-emerald,4,False,False,unclear,False,75,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
obnoxious-emerald,5,False,False,unclear,False,90,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
obnoxious-emerald,6,False,False,unclear,False,105,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,2,majority
obnoxious-emerald,7,False,False,unclear,False,120,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,2,majority
obnoxious-emerald,9,False,False,not_discussed,False,150,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
obnoxious-emerald,11,False,False,unclear,False,180,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
obnoxious-emerald,12,False,False,unclear,False,195,Are you married or dating someone?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
occupational-pink,1,False,False,not_discussed,False,30,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
occupational-pink,2,False,False,not_discussed,False,45,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
occupational-pink,4,False,False,not_discussed,False,75,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
occupational-pink,7,True,True,agreement,False,120,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
occupational-pink,8,True,False,agreement,False,135,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
occupational-pink,10,True,False,agreement,False,165,Do you eat breakfast?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,2,majority
oral-amber,0,False,False,not_discussed,False,15,Do you create art?,preferences,2,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
oral-amber,1,False,False,not_discussed,False,30,Do you create art?,preferences,2,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
oral-amber,2,False,False,not_discussed,False,45,Do you create art?,preferences,2,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
oral-amber,3,True,True,disagreement,True,60,Do you create art?,preferences,2,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
oral-amber,4,True,False,disagreement,False,75,Do you create art?,preferences,2,opposing,0.5,False,3,unanimous,none,2,majority,none,3,unanimous,perspective_seeking,3,unanimous
oral-amber,5,True,False,disagreement,False,90,Do you create art?,preferences,2,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
