pid,question,true_response,prob_correct,category,question_domain,matched_domain
5a50f10eeedc32000141fccd,31,1,0.15,different_domain,religion,background
5a50f10eeedc32000141fccd,32,5,0.2,different_domain,religion,background
5a50f10eeedc32000141fccd,33,2,0.1,different_domain,religion,background
5a50f10eeedc32000141fccd,34,4,0.25,different_domain,religion,background
5eb3935fd0e02317909c5f32,1,3,0.1,different_domain,arbitrary,background
5eb3935fd0e02317909c5f32,2,4,0.25,different_domain,arbitrary,background
5eb3935fd0e02317909c5f32,3,5,0.15,different_domain,arbitrary,background
5eb3935fd0e02317909c5f32,4,4,0.3,different_domain,arbitrary,background
5eb3935fd0e02317909c5f32,5,5,0.05,same_domain,background,background
5eb3935fd0e02317909c5f32,6,3,0.05,same_domain,background,background
5eb3935fd0e02317909c5f32,7,4,0.35,same_domain,background,background
5eb3935fd0e02317909c5f32,8,4,1.0,same_domain,background,background
5eb3935fd0e02317909c5f32,9,4,0.2,matched,background,background
5eb3935fd0e02317909c5f32,10,2,0.15,different_domain,identity,background
5eb3935fd0e02317909c5f32,11,1,0.01,different_domain,identity,background
5eb3935fd0e02317909c5f32,12,1,0.02,different_domain,identity,background
5eb3935fd0e02317909c5f32,13,1,0.25,different_domain,identity,background
5eb3935fd0e02317909c5f32,14,3,0.1,different_domain,identity,background
5eb3935fd0e02317909c5f32,15,1,0.4,different_domain,morality,background
5eb3935fd0e02317909c5f32,16,3,0.15,different_domain,morality,background
5eb3935fd0e02317909c5f32,17,3,0.25,different_domain,morality,background
5eb3935fd0e02317909c5f32,18,3,0.2,different_domain,morality,background
5eb3935fd0e02317909c5f32,19,3,0.2,different_domain,morality,background
5eb3935fd0e02317909c5f32,20,4,0.15,different_domain,politics,background
5eb3935fd0e02317909c5f32,21,2,0.3,different_domain,politics,background
5eb3935fd0e02317909c5f32,22,3,0.2,different_domain,politics,background
5eb3935fd0e02317909c5f32,23,4,0.25,different_domain,politics,background
5eb3935fd0e02317909c5f32,24,3,0.1,different_domain,politics,background
5eb3935fd0e02317909c5f32,25,5,0.3,different_domain,preferences,background
5eb3935fd0e02317909c5f32,26,4,0.35,different_domain,preferences,background
5eb3935fd0e02317909c5f32,27,3,0.3,different_domain,preferences,background
5eb3935fd0e02317909c5f32,28,4,0.35,different_domain,preferences,background
5eb3935fd0e02317909c5f32,29,5,0.05,different_domain,preferences,background
5eb3935fd0e02317909c5f32,30,5,0.1,different_domain,religion,background
5eb3935fd0e02317909c5f32,31,2,0.2,different_domain,religion,background
5eb3935fd0e02317909c5f32,32,4,0.2,different_domain,religion,background
5eb3935fd0e02317909c5f32,33,4,0.25,different_domain,religion,background
5eb3935fd0e02317909c5f32,34,5,0.15,different_domain,religion,background
67ad6f968d85e780f8cc51b0,1,4,0.4,same_domain,arbitrary,arbitrary
67ad6f968d85e780f8cc51b0,2,5,0.0,same_domain,arbitrary,arbitrary
67ad6f968d85e780f8cc51b0,3,5,0.15,matched,arbitrary,arbitrary
67ad6f968d85e780f8cc51b0,4,4,0.3,same_domain,arbitrary,arbitrary
67ad6f968d85e780f8cc51b0,5,4,0.2,different_domain,background,arbitrary
67ad6f968d85e780f8cc51b0,6,2,0.2,different_domain,background,arbitrary
67ad6f968d85e780f8cc51b0,7,5,0.3,different_domain,background,arbitrary
67ad6f968d85e780f8cc51b0,8,5,0.2,different_domain,background,arbitrary
67ad6f968d85e780f8cc51b0,9,4,0.2,different_domain,background,arbitrary
67ad6f968d85e780f8cc51b0,10,2,0.1,different_domain,identity,arbitrary
67ad6f968d85e780f8cc51b0,11,5,0.7,different_domain,identity,arbitrary
67ad6f968d85e780f8cc51b0,12,5,0.6,different_domain,identity,arbitrary
67ad6f968d85e780f8cc51b0,13,5,0.1,different_domain,identity,arbitrary
67ad6f968d85e780f8cc51b0,14,1,0.15,different_domain,identity,arbitrary
67ad6f968d85e780f8cc51b0,15,5,0.05,different_domain,morality,arbitrary
67ad6f968d85e780f8cc51b0,16,1,0.3,different_domain,morality,arbitrary
67ad6f968d85e780f8cc51b0,17,2,0.2,different_domain,morality,arbitrary
67ad6f968d85e780f8cc51b0,18,4,0.08,different_domain,morality,arbitrary
67ad6f968d85e780f8cc51b0,19,2,0.1,different_domain,morality,arbitrary
67ad6f968d85e780f8cc51b0,20,4,0.15,different_domain,politics,arbitrary
67ad6f968d85e780f8cc51b0,21,5,0.05,different_domain,politics,arbitrary
67ad6f968d85e780f8cc51b0,22,4,0.25,different_domain,politics,arbitrary
67ad6f968d85e780f8cc51b0,23,5,0.2,different_domain,politics,arbitrary
67ad6f968d85e780f8cc51b0,24,4,0.25,different_domain,politics,arbitrary
67ad6f968d85e780f8cc51b0,25,5,0.15,different_domain,preferences,arbitrary
67ad6f968d85e780f8cc51b0,26,5,0.15,different_domain,preferences,arbitrary
67ad6f968d85e780f8cc51b0,27,5,0.15,different_domain,preferences,arbitrary
67ad6f968d85e780f8cc51b0,28,4,0.3,different_domain,preferences,arbitrary
67ad6f968d85e780f8cc51b0,29,5,0.1,different_domain,preferences,arbitrary
67ad6f968d85e780f8cc51b0,30,5,0.15,different_domain,religion,arbitrary
67ad6f968d85e780f8cc51b0,31,5,0.2,different_domain,religion,arbitrary
67ad6f968d85e780f8cc51b0,32,4,0.2,different_domain,religion,arbitrary
67ad6f968d85e780f8cc51b0,33,5,0.2,different_domain,religion,arbitrary
67ad6f968d85e780f8cc51b0,34,5,0.2,different_domain,religion,arbitrary
6746e0ab77a427813b3fda0a,1,5,0.25,different_domain,arbitrary,morality
6746e0ab77a427813b3fda0a,2,4,0.2,different_domain,arbitrary,morality
6746e0ab77a427813b3fda0a,3,4,0.25,different_domain,arbitrary,morality
6746e0ab77a427813b3fda0a,4,4,0.3,different_domain,arbitrary,morality
6746e0ab77a427813b3fda0a,5,4,0.1,different_domain,background,morality
6746e0ab77a427813b3fda0a,6,2,0.1,different_domain,background,morality
6746e0ab77a427813b3fda0a,7,2,0.05,different_domain,background,morality
6746e0ab77a427813b3fda0a,8,4,0.3,different_domain,background,morality
6746e0ab77a427813b3fda0a,9,5,0.15,different_domain,background,morality
6746e0ab77a427813b3fda0a,10,2,0.1,different_domain,identity,morality
6746e0ab77a427813b3fda0a,11,2,0.05,different_domain,identity,morality
6746e0ab77a427813b3fda0a,12,5,0.5,different_domain,identity,morality
6746e0ab77a427813b3fda0a,13,5,0.15,different_domain,identity,morality
6746e0ab77a427813b3fda0a,14,2,0.15,different_domain,identity,morality
6746e0ab77a427813b3fda0a,15,4,0.15,same_domain,morality,morality
6746e0ab77a427813b3fda0a,16,2,0.3,same_domain,morality,morality
6746e0ab77a427813b3fda0a,17,2,0.15,same_domain,morality,morality
6746e0ab77a427813b3fda0a,18,4,1.0,same_domain,morality,morality
6746e0ab77a427813b3fda0a,19,4,0.25,matched,morality,morality
6746e0ab77a427813b3fda0a,20,4,0.1,different_domain,politics,morality
6746e0ab77a427813b3fda0a,21,4,0.1,different_domain,politics,morality
6746e0ab77a427813b3fda0a,22,4,0.2,different_domain,politics,morality
6746e0ab77a427813b3fda0a,23,4,0.15,different_domain,politics,morality
6746e0ab77a427813b3fda0a,24,2,0.05,different_domain,politics,morality
6746e0ab77a427813b3fda0a,25,4,0.35,different_domain,preferences,morality
6746e0ab77a427813b3fda0a,26,4,0.3,different_domain,preferences,morality
6746e0ab77a427813b3fda0a,27,4,0.2,different_domain,preferences,morality
6746e0ab77a427813b3fda0a,28,4,0.35,different_domain,preferences,morality
6746e0ab77a427813b3fda0a,29,4,0.15,different_domain,preferences,morality
6746e0ab77a427813b3fda0a,30,2,0.2,different_domain,religion,morality
6746e0ab77a427813b3fda0a,31,4,0.15,different_domain,religion,morality
6746e0ab77a427813b3fda0a,32,5,0.05,different_domain,religion,morality
6746e0ab77a427813b3fda0a,33,5,0.1,different_domain,religion,morality
6746e0ab77a427813b3fda0a,34,5,0.05,different_domain,religion,morality
5d11e762cc2d290016bc2364,1,1,0.05,different_domain,arbitrary,morality
5d11e762cc2d290016bc2364,2,4,0.15,different_domain,arbitrary,morality
5d11e762cc2d290016bc2364,3,1,0.1,different_domain,arbitrary,morality
5d11e762cc2d290016bc2364,4,2,0.15,different_domain,arbitrary,morality
5d11e762cc2d290016bc2364,5,4,0.15,different_domain,background,morality
5d11e762cc2d290016bc2364,6,5,0.05,different_domain,background,morality
5d11e762cc2d290016bc2364,7,1,0.05,different_domain,background,morality
5d11e762cc2d290016bc2364,8,4,0.3,different_domain,background,morality
5d11e762cc2d290016bc2364,9,5,0.2,different_domain,background,morality
5d11e762cc2d290016bc2364,10,5,0.02,different_domain,identity,morality
5d11e762cc2d290016bc2364,11,1,0.02,different_domain,identity,morality
5d11e762cc2d290016bc2364,12,5,0.75,different_domain,identity,morality
5d11e762cc2d290016bc2364,13,5,0.1,different_domain,identity,morality
5d11e762cc2d290016bc2364,14,1,1.0,different_domain,identity,morality
5d11e762cc2d290016bc2364,15,1,0.3,matched,morality,morality
5d11e762cc2d290016bc2364,16,4,0.05,same_domain,morality,morality
5d11e762cc2d290016bc2364,17,4,0.35,same_domain,morality,morality
5d11e762cc2d290016bc2364,18,3,0.2,same_domain,morality,morality
5d11e762cc2d290016bc2364,19,2,0.05,same_domain,morality,morality
5d11e762cc2d290016bc2364,20,3,0.25,different_domain,politics,morality
5d11e762cc2d290016bc2364,21,1,0.3,different_domain,politics,morality
5d11e762cc2d290016bc2364,22,1,0.25,different_domain,politics,morality
5d11e762cc2d290016bc2364,23,2,0.2,different_domain,politics,morality
5d11e762cc2d290016bc2364,24,4,0.2,different_domain,politics,morality
5d11e762cc2d290016bc2364,25,5,0.25,different_domain,preferences,morality
5d11e762cc2d290016bc2364,26,4,0.3,different_domain,preferences,morality
5d11e762cc2d290016bc2364,27,1,0.1,different_domain,preferences,morality
5d11e762cc2d290016bc2364,28,3,0.2,different_domain,preferences,morality
5d11e762cc2d290016bc2364,29,4,0.15,different_domain,preferences,morality
5d11e762cc2d290016bc2364,30,2,0.2,different_domain,religion,morality
5d11e762cc2d290016bc2364,31,1,0.25,different_domain,religion,morality
5d11e762cc2d290016bc2364,32,2,0.2,different_domain,religion,morality
5d11e762cc2d290016bc2364,33,1,0.2,different_domain,religion,morality
5d11e762cc2d290016bc2364,34,1,0.25,different_domain,religion,morality
65e01ed82bf613ad0f3d1bf0,1,5,0.3,different_domain,arbitrary,background
65e01ed82bf613ad0f3d1bf0,2,4,0.15,different_domain,arbitrary,background
65e01ed82bf613ad0f3d1bf0,3,1,0.15,different_domain,arbitrary,background
65e01ed82bf613ad0f3d1bf0,4,5,0.3,different_domain,arbitrary,background
65e01ed82bf613ad0f3d1bf0,5,5,0.0,same_domain,background,background
65e01ed82bf613ad0f3d1bf0,6,1,0.7,matched,background,background
65e01ed82bf613ad0f3d1bf0,7,5,0.3,same_domain,background,background
65e01ed82bf613ad0f3d1bf0,8,5,0.2,same_domain,background,background
65e01ed82bf613ad0f3d1bf0,9,2,0.2,same_domain,background,background
65e01ed82bf613ad0f3d1bf0,10,2,0.1,different_domain,identity,background
65e01ed82bf613ad0f3d1bf0,11,5,0.8,different_domain,identity,background
65e01ed82bf613ad0f3d1bf0,12,5,0.6,different_domain,identity,background
65e01ed82bf613ad0f3d1bf0,13,5,0.1,different_domain,identity,background
65e01ed82bf613ad0f3d1bf0,14,4,0.2,different_domain,identity,background
65e01ed82bf613ad0f3d1bf0,15,1,0.5,different_domain,morality,background
65e01ed82bf613ad0f3d1bf0,16,2,0.3,different_domain,morality,background
65e01ed82bf613ad0f3d1bf0,17,2,0.2,different_domain,morality,background
65e01ed82bf613ad0f3d1bf0,18,4,0.1,different_domain,morality,background
65e01ed82bf613ad0f3d1bf0,19,1,0.05,different_domain,morality,background
65e01ed82bf613ad0f3d1bf0,20,5,0.05,different_domain,politics,background
65e01ed82bf613ad0f3d1bf0,21,1,0.35,different_domain,politics,background
65e01ed82bf613ad0f3d1bf0,22,1,0.2,different_domain,politics,background
65e01ed82bf613ad0f3d1bf0,23,5,0.2,different_domain,politics,background
65e01ed82bf613ad0f3d1bf0,24,5,0.5,different_domain,politics,background
65e01ed82bf613ad0f3d1bf0,25,5,0.2,different_domain,preferences,background
65e01ed82bf613ad0f3d1bf0,26,4,0.3,different_domain,preferences,background
65e01ed82bf613ad0f3d1bf0,27,4,0.25,different_domain,preferences,background
65e01ed82bf613ad0f3d1bf0,28,2,0.15,different_domain,preferences,background
65e01ed82bf613ad0f3d1bf0,29,5,0.05,different_domain,preferences,background
65e01ed82bf613ad0f3d1bf0,30,5,0.15,different_domain,religion,background
65e01ed82bf613ad0f3d1bf0,31,2,0.2,different_domain,religion,background
65e01ed82bf613ad0f3d1bf0,32,5,0.2,different_domain,religion,background
65e01ed82bf613ad0f3d1bf0,33,5,0.2,different_domain,religion,background
65e01ed82bf613ad0f3d1bf0,34,5,0.15,different_domain,religion,background
670218c2b67aa153fd9164fb,1,5,0.3,different_domain,arbitrary,identity
670218c2b67aa153fd9164fb,2,5,0.1,different_domain,arbitrary,identity
670218c2b67aa153fd9164fb,3,1,0.1,different_domain,arbitrary,identity
670218c2b67aa153fd9164fb,4,1,0.15,different_domain,arbitrary,identity
670218c2b67aa153fd9164fb,5,1,0.2,different_domain,background,identity
670218c2b67aa153fd9164fb,6,1,0.8,different_domain,background,identity
670218c2b67aa153fd9164fb,7,1,0.02,different_domain,background,identity
670218c2b67aa153fd9164fb,8,5,0.25,different_domain,background,identity
670218c2b67aa153fd9164fb,9,5,0.15,different_domain,background,identity
670218c2b67aa153fd9164fb,10,1,0.25,same_domain,identity,identity
670218c2b67aa153fd9164fb,11,1,0.01,same_domain,identity,identity
670218c2b67aa153fd9164fb,12,1,0.02,same_domain,identity,identity
670218c2b67aa153fd9164fb,13,1,1.0,same_domain,identity,identity
670218c2b67aa153fd9164fb,14,1,0.15,matched,identity,identity
670218c2b67aa153fd9164fb,15,1,0.5,different_domain,morality,identity
670218c2b67aa153fd9164fb,16,1,0.45,different_domain,morality,identity
670218c2b67aa153fd9164fb,17,1,0.05,different_domain,morality,identity
670218c2b67aa153fd9164fb,18,1,0.4,different_domain,morality,identity
670218c2b67aa153fd9164fb,19,1,0.05,different_domain,morality,identity
670218c2b67aa153fd9164fb,20,5,0.05,different_domain,politics,identity
670218c2b67aa153fd9164fb,21,5,0.05,different_domain,politics,identity
670218c2b67aa153fd9164fb,22,1,0.2,different_domain,politics,identity
670218c2b67aa153fd9164fb,23,5,0.15,different_domain,politics,identity
670218c2b67aa153fd9164fb,24,3,0.1,different_domain,politics,identity
670218c2b67aa153fd9164fb,25,5,0.15,different_domain,preferences,identity
670218c2b67aa153fd9164fb,26,1,0.2,different_domain,preferences,identity
670218c2b67aa153fd9164fb,27,1,0.15,different_domain,preferences,identity
670218c2b67aa153fd9164fb,28,1,0.15,different_domain,preferences,identity
670218c2b67aa153fd9164fb,29,5,0.1,different_domain,preferences,identity
670218c2b67aa153fd9164fb,30,1,0.3,different_domain,religion,identity
670218c2b67aa153fd9164fb,31,1,0.15,different_domain,religion,identity
670218c2b67aa153fd9164fb,32,5,0.2,different_domain,religion,identity
670218c2b67aa153fd9164fb,33,1,0.1,different_domain,religion,identity
670218c2b67aa153fd9164fb,34,5,0.25,different_domain,religion,identity
6645755c72f71662e832dfb8,1,2,0.1,different_domain,arbitrary,religion
6645755c72f71662e832dfb8,2,5,0.2,different_domain,arbitrary,religion
6645755c72f71662e832dfb8,3,4,0.3,different_domain,arbitrary,religion
6645755c72f71662e832dfb8,4,4,0.2,different_domain,arbitrary,religion
6645755c72f71662e832dfb8,5,2,0.25,different_domain,background,religion
6645755c72f71662e832dfb8,6,1,0.8,different_domain,background,religion
6645755c72f71662e832dfb8,7,1,0.05,different_domain,background,religion
6645755c72f71662e832dfb8,8,1,0.1,different_domain,background,religion
6645755c72f71662e832dfb8,9,5,0.2,different_domain,background,religion
6645755c72f71662e832dfb8,10,2,0.2,different_domain,identity,religion
6645755c72f71662e832dfb8,11,1,0.02,different_domain,identity,religion
6645755c72f71662e832dfb8,12,4,0.15,different_domain,identity,religion
6645755c72f71662e832dfb8,13,1,0.2,different_domain,identity,religion
6645755c72f71662e832dfb8,14,4,0.2,different_domain,identity,religion
6645755c72f71662e832dfb8,15,1,0.2,different_domain,morality,religion
6645755c72f71662e832dfb8,16,5,0.05,different_domain,morality,religion
6645755c72f71662e832dfb8,17,3,0.2,different_domain,morality,religion
6645755c72f71662e832dfb8,18,2,0.2,different_domain,morality,religion
6645755c72f71662e832dfb8,19,4,0.3,different_domain,morality,religion
6645755c72f71662e832dfb8,20,4,0.1,different_domain,politics,religion
6645755c72f71662e832dfb8,21,1,0.35,different_domain,politics,religion
6645755c72f71662e832dfb8,22,2,0.2,different_domain,politics,religion
6645755c72f71662e832dfb8,23,4,0.15,different_domain,politics,religion
6645755c72f71662e832dfb8,24,4,0.25,different_domain,politics,religion
6645755c72f71662e832dfb8,25,5,0.3,different_domain,preferences,religion
6645755c72f71662e832dfb8,26,5,0.25,different_domain,preferences,religion
6645755c72f71662e832dfb8,27,4,0.2,different_domain,preferences,religion
6645755c72f71662e832dfb8,28,1,0.1,different_domain,preferences,religion
6645755c72f71662e832dfb8,29,4,0.2,different_domain,preferences,religion
6645755c72f71662e832dfb8,30,2,0.1,same_domain,religion,religion
6645755c72f71662e832dfb8,31,1,0.4,same_domain,religion,religion
6645755c72f71662e832dfb8,32,4,0.0,same_domain,religion,religion
6645755c72f71662e832dfb8,33,1,0.5,matched,religion,religion
6645755c72f71662e832dfb8,34,5,0.02,same_domain,religion,religion
6762c5c001ce66a8d666441a,1,5,0.3,different_domain,arbitrary,religion
6762c5c001ce66a8d666441a,2,4,0.2,different_domain,arbitrary,religion
6762c5c001ce66a8d666441a,3,5,0.15,different_domain,arbitrary,religion
6762c5c001ce66a8d666441a,4,5,0.3,different_domain,arbitrary,religion
6762c5c001ce66a8d666441a,5,5,0.1,different_domain,background,religion
6762c5c001ce66a8d666441a,6,4,0.05,different_domain,background,religion
6762c5c001ce66a8d666441a,7,2,0.1,different_domain,background,religion
6762c5c001ce66a8d666441a,8,5,0.3,different_domain,background,religion
6762c5c001ce66a8d666441a,9,5,0.15,different_domain,background,religion
6762c5c001ce66a8d666441a,10,5,0.3,different_domain,identity,religion
6762c5c001ce66a8d666441a,11,5,0.6,different_domain,identity,religion
6762c5c001ce66a8d666441a,12,5,0.45,different_domain,identity,religion
6762c5c001ce66a8d666441a,13,3,0.25,different_domain,identity,religion
6762c5c001ce66a8d666441a,14,4,0.25,different_domain,identity,religion
6762c5c001ce66a8d666441a,15,5,0.05,different_domain,morality,religion
6762c5c001ce66a8d666441a,16,4,0.1,different_domain,morality,religion
6762c5c001ce66a8d666441a,17,4,0.3,different_domain,morality,religion
